gene_symbol,audit_score_median,audit_score_lo95,audit_score_hi95,uncertainty_width,rank_median,rank_lo95,rank_hi95,confidence_class,is_hk,is_plasma_hi,leakage_mult,max_I2_meta,rna_pattern_rho,rna_cohort_agreement
CNOT7,0.0416528353098785,0.00941061717094377,0.0823312693325349,0.0729206521615912,7990.5,6619.425,9815.1,low,FALSE,FALSE,1,83.8996128421555,0.936691405249631,0.5
CNPPD1,0.219856527164468,0.182556338931774,0.275862550429027,0.0933062114972532,3970.5,3226.5,4409.1,low,FALSE,FALSE,1,50.4537597704568,0.832140163288185,0.25
CNPY2,0.103693786376645,0.0869547318780545,0.251935435797828,0.164980703919774,5992,3541.9,6428.2,low,FALSE,FALSE,1,99.6832056463763,0.755946901603641,0.5
CNR1,0.293026135997222,0.232779064129818,0.333807612380801,0.101028548250983,2862,2314.95,3792.05,low,FALSE,FALSE,1,0.00216628241643509,0.979873258673042,0.75
CNR2,0.129419259130658,0.102745677966125,0.303690117106684,0.20094443914056,5216,2742.225,5986,low,FALSE,FALSE,1,91.0945983175833,0.999126675511086,0.5
CNST,0.31270098944482,0.129771881003314,0.456393127914144,0.32662124691083,2527.5,822.95,5153.825,low,FALSE,FALSE,1,80.0397341621479,0.961002061942328,1
CNTD1,0.125312794659312,0.107943238061013,0.303832150277193,0.19588891221618,5296.5,2645.7,5834.2,low,FALSE,FALSE,1,99.7420950318371,0.930025970961622,0.75
CNTF,0.270805637149188,0.10888391922566,0.419316473979843,0.310432554754183,3266.5,1397.175,5818.1,low,FALSE,FALSE,1,82.976617665933,0.957815212363386,0.5
CNTFR,0.420447953005409,0.272251374031097,0.473928172411731,0.201676798380633,1255.5,732.95,3193.575,low,FALSE,FALSE,1,64.3227232313371,0.998151729418347,0.75
CNTN1,0.221765132430142,0.0924944025153129,0.338222304780741,0.245727902265428,3942,2208.425,6355.725,low,FALSE,FALSE,1,76.3315581502924,0.872139264036755,0.5
CNTN2,0.209292517911147,0.0849635969394074,0.321442758458318,0.236479161518911,4079,2379.325,6469.5,low,FALSE,FALSE,1,76.7583513824006,0.973557121806231,0.5
CNTN5,0.0236271488344718,0.00706064699603479,0.0759367584157553,0.0688761114197205,9110,6894.125,9890,low,FALSE,FALSE,1,94.5096571401634,0.713301606993606,0.5
CNTN6,0.00843139285026106,0.000486156912438827,0.0398614967699933,0.0393753398575544,9849,8074.4,10071.525,low,FALSE,FALSE,1,88.3088461057223,0.98934452933459,
CNTNAP1,0.116976465793314,0.0648456126890889,0.137475679276601,0.0726300665875121,5563.5,5010.95,7231.95,low,FALSE,FALSE,1,58.0542828093821,0.830152723452843,1
CNTNAP3,0.0240085727897682,0.00656013598061114,0.0738826356657143,0.0673224996851031,9080,6892.025,9907.875,low,FALSE,FALSE,1,93.5300779833575,0.896764305787914,0.5
CNTNAP3B,0.090121425940551,0.0742529675032421,0.230678182812901,0.156425215309659,6367,3886.7,6872.1,low,FALSE,FALSE,1,95.9464250816922,0.953576691023589,0.25
CNTNAP5,0.0381813654891043,0.0220749855835388,0.0932995231859092,0.0712245376023704,8180,6248.8,9197.05,low,FALSE,FALSE,1,94.1349939828937,0.729035720806835,1
CNTRL,0.259760638118036,0.210778637911855,0.375258174115601,0.164479536203746,3469.5,1900,4030.575,low,FALSE,FALSE,1,70.8946539840988,0.932228744140138,1
CNTROB,0.136591325178642,0.0916289265300512,0.186660765922246,0.0950318393921948,4964,4393.95,6325.8,low,FALSE,FALSE,1,40.3766604411764,0.983544238779589,0.5
COA1,0.0676670838930344,0.0199065360866447,0.119407486419378,0.0995009503327338,7142.5,5492.225,9312.125,low,FALSE,FALSE,1,39.8683967827582,0.936934226813472,0.5
COA3,0.0448250232305215,0.0278508052850815,0.118774614339567,0.0909238090544852,7895.5,5479.3,8855.525,low,FALSE,FALSE,1,95.4771369029825,0.955529742813443,0.5
COA6,0.245249410531848,0.170058095589347,0.329018929085896,0.15896083349655,3648.5,2301.425,4594.1,low,FALSE,FALSE,1,69.5665005425619,0.977524361010858,0.75
COASY,0.342489162073997,0.143724867386429,0.406897653071844,0.263172785685415,2161,1512.65,4876.1,low,FALSE,FALSE,1,88.3892350624303,0.976633951280534,0.5
COBL,0.186848010011194,0.16406756608534,0.444699242203758,0.280631676118418,4386,1001.275,4676.05,low,FALSE,FALSE,1,92.2130076059082,0.999929116911164,0.25
COBLL1,0.58159520307759,0.532308625857191,0.638083044574132,0.10577441871694,339.5,187,439,stable_high,FALSE,FALSE,1,53.5438389624312,0.984195511706299,0.25
COCH,0.130151878320567,0.111980052825251,0.317446096512782,0.205466043687531,5148,2459.375,5704.575,low,FALSE,FALSE,1,96.7470088542278,0.979858039152876,0.75
COG1,0.0296944423198065,0.0116857405964257,0.0802479296071698,0.0685621890107441,8718.5,6700.775,9734.6,low,FALSE,FALSE,1,98.6844457079621,0.988702720290692,0.75
COL10A1,0.470761874537768,0.204477833392277,0.546603453098321,0.342125619706044,673.5,446,4082.05,high_uncertain,FALSE,FALSE,1,89.86310669467,0.972516949899233,0.75
COL11A1,0.48142847191231,0.199617508204269,0.545449649781373,0.345832141577105,620,446.95,4159.05,high_uncertain,FALSE,FALSE,1,87.6305053680476,0.985598406164979,0.5
COL12A1,0.50964002856603,0.211305821464562,0.576634679439844,0.365328857975281,517.5,412.475,4041.15,high_uncertain,FALSE,FALSE,1,84.6255438841587,0.993278643833116,0.75
COL13A1,0.0600257342056311,0.0171352065888028,0.110842328690487,0.0937071221016844,7365,5726.15,9439.775,low,FALSE,FALSE,1,66.1945037068382,0.715499105523356,0.5
COL14A1,0.410553250329208,0.35471455962936,0.460048390497384,0.105333830868023,1405.5,859.325,2004.675,medium,FALSE,FALSE,1,37.0533384355077,0.869852759095327,0.5
COL15A1,0.0949255338105596,0.0435905612755315,0.129158345070753,0.085567783795221,6196.5,5205.75,7959.75,low,FALSE,FALSE,1,0,0.680083009217588,0.75
COL17A1,0.66688333911782,0.45126328504722,0.736154639577327,0.284891354530107,94,30.475,817.625,high_uncertain,FALSE,FALSE,1,64.0133539022755,0.999002563322026,0.5
COL19A1,0.354749281110402,0.247362642972544,0.447557028426182,0.200194385453638,2045.5,993.325,3604,low,FALSE,FALSE,1,69.2570828766375,0.975959548566115,0.5
COL21A1,0.0506930711197933,0.0145585088428631,0.0941000241405257,0.0795415152976626,7669,6198.2,9621.075,low,FALSE,FALSE,1,76.9867964004439,0.90741781349128,0.5
COL22A1,0.0395713035980662,0.0100875202797287,0.0811169739461575,0.0710294536664288,8107.5,6672.7,9790.35,low,FALSE,FALSE,1,85.2679911285439,0.948922415142156,0.5
COL23A1,0.0273511555734109,0.00348797485026999,0.0698261160024678,0.0663381411521978,8880.5,7009.35,9999.525,low,FALSE,FALSE,1,78.6282281040001,0.943455530626856,0.25
COL25A1,0.0372698130076648,0.0224428937098385,0.0930841898088526,0.0706412960990141,8202.5,6261.425,9182.3,low,FALSE,FALSE,1,94.2454423306533,0.983033240420196,1
COL26A1,0.0312280468281224,0.0126111972096648,0.0854996501827359,0.0728884529730712,8615,6483.65,9683.15,low,FALSE,FALSE,1,95.2791725051402,0.905450420024075,0.75
COL27A1,0.418656655270384,0.27396048606148,0.473447989898256,0.199487503836775,1301.5,762.475,3200.875,low,FALSE,FALSE,1,63.9682704355006,0.989887859306544,0.75
COL28A1,0.0364183041817616,0.0235980739007215,0.103095403252215,0.079497329351494,8277,6022.4,9102.575,low,FALSE,FALSE,1,95.8818803252184,0.651361569828447,0.25
COL4A3,0.396801105581075,0.267849943052613,0.457338356419549,0.189488413366936,1576,896.275,3261.35,low,FALSE,FALSE,1,63.9014094441459,0.99989369365118,0.5
COL4A4,0.226863526510159,0.14900943025621,0.280628471858293,0.131619041602083,3882.5,3127.7,4827.1,low,FALSE,FALSE,1,60.3400357905233,0.982195702419557,0.5
COL4A6,0.0729514935517764,0.0250663380171324,0.0966329859493419,0.0715666479322095,6924.5,6215.475,9035.475,low,FALSE,FALSE,1,86.348102140824,0.94156357565578,1
COL5A1,0.452417746732733,0.185988906923955,0.665901671526319,0.479912764602364,861.5,113,4361.1,high_uncertain,FALSE,FALSE,1,81.8104784969342,0.994931582086988,0.25
COL5A2,0.429707859289038,0.175649030295649,0.618319255320742,0.442670225025093,1106.5,206.55,4526,high_uncertain,FALSE,FALSE,1,83.7293194348972,0.989159102380492,0.5
COL6A3,0.487865781621619,0.334146741802701,0.534994508005497,0.200847766202797,607,474.425,2212.525,high_uncertain,FALSE,FALSE,1,59.0184217777537,0.913077836939739,0.75
COL6A5,0.240594423327772,0.185138471910521,0.347656477251337,0.162518005340816,3732,2113.425,4373,low,FALSE,FALSE,1,70.8921475871023,0.996781358787748,0.75
COL6A6,0.623998444644376,0.564055024936477,0.668747121194328,0.104692096257851,202.5,154,372.575,stable_high,FALSE,FALSE,1,27.7694400980392,0.982868386209576,1
COL7A1,0.448303741549223,0.182470489327013,0.647432235714839,0.464961746387825,899.5,129.95,4416.875,high_uncertain,FALSE,FALSE,1,83.1113671507375,0.989757830516802,0.5
COL8A1,0.618273847588399,0.267766786376676,0.902955965525061,0.635189179148385,234.5,2,3338.2,high_uncertain,FALSE,FALSE,1,76.7942589256868,0.989072221024163,0.75
COL8A2,0.286512246167255,0.112536131040994,0.419751823180152,0.307215692139158,2943.5,1363.075,5669.725,low,FALSE,FALSE,1,86.086470076842,0.981875189495165,0.75
COL9A3,0.197226635184375,0.0774444059871342,0.235272648349566,0.157828242362432,4197,3811.025,6808.675,low,FALSE,FALSE,1,85.716719783018,0.983380534281961,0.75
COLEC11,0.0543062967989883,0.0171928760595397,0.106818572834452,0.0896256967749124,7549.5,5923,9474.6,low,FALSE,FALSE,1,69.7635006121467,0.705955710922247,0.5
COLGALT1,0.380635666813737,0.152976662788336,0.429471409630316,0.27649474684198,1757,1310.95,4787.05,low,FALSE,FALSE,1,85.8660270193792,0.99231051847667,0.75
COLQ,0.0461101964207585,0.0167102267053221,0.0894898252854625,0.0727795985801404,7849,6355.425,9482.2,low,FALSE,FALSE,1,88.2001477010225,0.98070235122503,0.75
COMMD10,0.112538084649726,0.043350878520364,0.184856551489009,0.141505672968645,5696,4498.85,7964.575,low,FALSE,FALSE,1,79.3117879993278,0.91660785967621,0.75
COMMD9,0.119559312697135,0.0476998159701057,0.181585255497541,0.133885439527435,5501.5,4480,7810.2,low,FALSE,FALSE,1,76.8657923789918,0.977967682013894,0.75
COMP,0.324782209509367,0.275077162393106,0.379209144374712,0.104131981981605,2340.5,1839.95,3123.725,low,FALSE,FALSE,1,29.419355604654,0.958504219624492,0.5
COMTD1,0.411951910453192,0.171556944092034,0.473222260618254,0.30166531652622,1382,762.2,4607.525,low,FALSE,FALSE,1,85.4600105469931,0.984320590434075,0.5
COPE,0.0443063616040871,0.0274321158624495,0.120477527534536,0.0930454116720865,7911,5510.45,8871.05,low,FALSE,FALSE,1,95.7722074323851,0.94201011818821,0.5
COPRS,0.036688493861846,0.0141954166000646,0.0869852268644553,0.0727898102643907,8220.5,6475.25,9600.625,low,FALSE,FALSE,1,88.8144736694463,0.657332630473881,0.75
COPS3,0.0869183366822412,0.0300385364097894,0.127396423166684,0.097357886756895,6433,5242.325,8662.05,low,FALSE,FALSE,1,85.6030344621092,0.964229740801856,0.5
COPS4,0.0547430952862859,0.0345586932572446,0.133535049244427,0.0989763559871826,7548.5,5061.475,8335.675,low,FALSE,FALSE,1,93.3800863263098,0.694659906314266,0.75
COPS8,0.454486156416893,0.391748356760356,0.4989153862637,0.107167029503344,832.5,609.95,1620.35,medium,FALSE,FALSE,1,48.8604139212794,0.903357045091337,0.75
COPZ2,0.133043590243973,0.0842580121694135,0.182929859778404,0.0986718476089905,5099.5,4449.95,6544.45,low,FALSE,FALSE,1,49.4828836765868,0.467243291319143,0.5
COQ10A,0.0309762092849321,0.0125611261867637,0.0858869595958852,0.0733258334091215,8626.5,6474.95,9681.25,low,FALSE,FALSE,1,95.0112206253508,0.969059889748695,0.75
COQ10B,0.350094816168737,0.297509788144436,0.397203055114204,0.0996932669697675,2090,1610.475,2726.725,low,FALSE,FALSE,1,0,0.99906434323887,0.5
COQ3,0.0546446573087285,0.033923394534372,0.135450650651281,0.101527256116909,7551,5019.225,8448.725,low,FALSE,FALSE,1,92.4230018479736,0.999165349422583,0.75
COQ4,0.0255579263191238,0.00816268887689201,0.0761470858265986,0.0679843969497066,8984,6847.925,9846.775,low,FALSE,FALSE,1,93.0454321842583,0.963622897794117,0.5
COQ6,0.0340861046236136,0.0225778567008659,0.0937417046452912,0.0711638479444253,8432.5,6222.375,9158,low,FALSE,FALSE,1,99.1144465787412,0.913621454753564,0.25
COQ7,0.0522934858794062,0.032579014380658,0.135475456408501,0.102896442027843,7629,5036.95,8520.05,low,FALSE,FALSE,1,94.648016735501,0.987223802949637,0.75
COQ8A,0.184685331039644,0.166406623267893,0.443943905058626,0.277537281790733,4417,946.4,4644.525,low,FALSE,FALSE,1,99.6003265255611,0.998301197388255,0.5
COQ9,0.145678578897799,0.129039455155496,0.353959998615539,0.224920543460043,4857,2110.85,5147.575,low,FALSE,FALSE,1,94.5543228781499,0.991812776190453,0.25
CORIN,0.220392400261543,0.0900607809764207,0.323265769167688,0.233204988191267,3946.5,2349.7,6325.05,low,FALSE,FALSE,1,84.4539448327054,0.965756118639402,0.25
CORO1A,0.212117418327902,0.0858120935468303,0.314433502924568,0.228621409377737,4046,2424.175,6517.2,low,FALSE,FALSE,1,82.4373745072042,0.975288524849693,0.25
CORO1B,0.135604905159514,0.0802496143685555,0.194017732574545,0.113768118205989,4995,4264,6662.525,low,FALSE,FALSE,1,68.4519474671576,0.34225368828853,0.75
CORO2B,0.0303835977898387,0.00772117433414205,0.0772393222406644,0.0695181479065223,8694.5,6813.475,9875.25,low,FALSE,FALSE,1,88.0146478243306,0.999753333707614,0.5
CORT,0.00599790367753564,0.000405971044113412,0.0302285889924645,0.0298226179483511,9928.5,8715.75,10074.525,low,FALSE,FALSE,1,97.8032523555194,0.946567105777168,
COX10,0.264346149250323,0.109752193800825,0.325014722534536,0.215262528733712,3367,2432.375,5808.725,low,FALSE,FALSE,1,88.150787300585,0.978839150791733,0.5
COX11,0.0348761105881645,0.0232213875955204,0.0953790559880795,0.0721576683925591,8364,6188.7,9134.575,low,FALSE,FALSE,1,97.2124505854018,0.96158673010039,0.25
COX14,0.023152456590502,0.00671851575226199,0.0740066216745132,0.0672881059222513,9132.5,6973.475,9899.825,low,FALSE,FALSE,1,96.1258626952782,0.837599656286956,0.5
COX15,0.128042940022441,0.105879317207323,0.308205052646009,0.202325735438686,5237.5,2629.325,5904.2,low,FALSE,FALSE,1,93.4044549639473,0.985599830031217,0.5
COX4I1,0.401389387590094,0.164436901092354,0.592136215428535,0.427699314336181,1552.5,305.475,4679.35,high_uncertain,FALSE,FALSE,1,81.3140443256763,0.959438231654062,0.25
COX4I2,0.0596498728947741,0.0149400162029856,0.110984851883602,0.0960448356806159,7389.5,5769.9,9579.375,low,FALSE,FALSE,1,68.0533512336379,0.996120307935656,0.5
COX5A,0.307461311535198,0.125021748429685,0.356923079359425,0.23190133092974,2582,2022.6,5324.525,low,FALSE,FALSE,1,86.0444462283283,0.944884277384942,0.5
COX6B2,0.425841786262386,0.300629494768969,0.475215445388563,0.174585950619594,1182,722.95,2783.15,medium,FALSE,FALSE,1,57.6197613192153,0.997124516749307,0.75
COX7A1,0.0296603829929692,0.00672318554027453,0.0707074098457292,0.0639842243054547,8742.5,7014.325,9907.525,low,FALSE,FALSE,1,78.5282065981545,0.853553787591642,0.25
CP,0.421580870748395,0.394150819545837,0.45610637393424,0.0619555543884032,1269.5,908.325,1497.525,medium,FALSE,TRUE,0.5,50.6244340577502,0.945077690296203,0.25
CPA1,0.49848931134562,0.205415720092648,0.710775313099893,0.505359593007246,562,32.85,4109.575,high_uncertain,FALSE,FALSE,1,84.0325161626906,0.931666386017562,0.75
CPA2,0.514817804365224,0.222896931446557,0.76119912251163,0.538302191065073,508.5,13.475,3890.825,high_uncertain,FALSE,FALSE,1,76.4793118739569,0.938957517559152,0.75
CPA3,0.0752309879182268,0.0231158815957549,0.0984443864690214,0.0753285048732665,6851,6195.375,9154.125,low,FALSE,FALSE,1,85.8511227152395,0.467166617385088,1
CPA4,0.426456096488375,0.366493884518063,0.470645038811233,0.104151154293169,1188.5,750.475,1872,medium,FALSE,FALSE,1,19.7641142424633,0.977820754759427,0.75
CPA6,0.222667537799487,0.0911896640795203,0.317597467573181,0.226407803493661,3947,2549.475,6306.525,low,FALSE,FALSE,1,82.4106904927017,0.996709238071524,0
CPAMD8,0.329030548580582,0.218737606658174,0.390030283055102,0.171292676396928,2293,1671.175,3972.05,low,FALSE,FALSE,1,64.4950431203843,0.990560788335506,0.5
CPB1,0.499110614313765,0.206274897009955,0.734340626348518,0.528065729338564,560,22.475,4108.525,high_uncertain,FALSE,FALSE,1,83.9303167534778,0.929044947778231,0.75
CPB2,0.10734130791437,0.0875096642033893,0.26088264301195,0.17337297880856,5894.5,3447.95,6444.1,low,FALSE,FALSE,1,94.5507666826706,0.852039512637203,0.75
CPD,0.304942472113451,0.203702938563941,0.370179780665217,0.166476842101275,2636,1892.95,4155.825,low,FALSE,FALSE,1,64.7191715695226,0.948751401010395,0.25
CPE,0.0370554824251043,0.0212452106665724,0.0919797165975762,0.0707345059310038,8247.5,6318.225,9236.575,low,FALSE,FALSE,1,97.2508847544595,0.646932308272247,1
CPEB1,0.0370917475298539,0.0206388631643816,0.09168781751162,0.0710489543472384,8240,6308.225,9265.15,low,FALSE,FALSE,1,97.1488667890778,0.931795520427461,1
CPEB3,0.0234129772848484,0.00726710320212927,0.076191848004061,0.0689247448019317,9118.5,6893.65,9870.675,low,FALSE,FALSE,1,94.2885530502162,0.944354569966588,0.5
CPEB4,0.0895489849061582,0.0360869069479823,0.136754002202768,0.100667095254786,6358.5,4968.425,8328.775,low,FALSE,FALSE,1,89.1890686028439,0.955694660723954,0.75
CPED1,0.0701468315286465,0.0173345568706009,0.114226460316683,0.0968919034460825,7034,5700.4,9448.6,low,FALSE,FALSE,1,0,0.795377779310969,0.5
CPLANE1,0.0208650544480049,0.00327071085974757,0.0597673634228667,0.0564966525631192,9274,7340.025,10005,low,FALSE,FALSE,1,88.504405063362,0.653446578623203,0.25
CPLANE2,0.0369490858600145,0.00809413097159169,0.0796715128823371,0.0715773819107454,8238.5,6724.025,9866.1,low,FALSE,FALSE,1,86.8890726445003,0.979960035172838,0.5
CPLX1,0.0152735720081744,0.00193476843450742,0.0580643041052337,0.0561295356707263,9559.5,7404.425,10035.525,low,FALSE,FALSE,1,93.3622204095381,0.7484081603941,0.25
CPLX2,0.0446482393924363,0.0273793092993414,0.118666948512301,0.0912876392129592,7892.5,5511.025,8883.525,low,FALSE,FALSE,1,95.4221418476273,0.856504015548197,0.5
CPNE4,0.0325400130277672,0.0131382490689479,0.084042316657908,0.0709040675889601,8554,6512.75,9658,low,FALSE,FALSE,1,94.5910904767742,0.617469724019848,0.75
CPNE6,0.272441632080462,0.108465881564812,0.407884307308555,0.299418425743743,3200.5,1440.2,5842.35,low,FALSE,FALSE,1,79.6820060990012,0.93605663056044,0.5
CPNE7,0.359052012460184,0.305703302215658,0.403045221650464,0.0973419194348059,1990,1594.475,2599.525,medium,FALSE,FALSE,1,13.8575195291374,0.990404280128625,0.75
CPNE8,0.510676563607404,0.467474655767188,0.56795151441949,0.100476858652302,522.5,391.475,677.525,high_uncertain,FALSE,FALSE,1,33.607475529793,0.997330318815187,0.25
CPNE9,0.00893549149752592,0.000468983907720568,0.0486078180251698,0.0481388341174492,9826.5,7709.725,10071.525,low,FALSE,FALSE,1,89.6480046510659,0.771243795955275,
CPO,0.0563634893051662,0.0184721080992625,0.0915106207026264,0.0730385126033639,7458.5,6327.925,9387.675,low,FALSE,FALSE,1,85.4042705169283,0.995604781018253,0.75
CPOX,0.135268439929432,0.114098723064143,0.326639320760893,0.21254059769675,5021.5,2371.9,5633.675,low,FALSE,FALSE,1,92.7256572067248,0.769491560865104,0.75
CPPED1,0.184327471442365,0.121282879373239,0.208690343574388,0.0874074642011492,4395.5,4123,5386.4,low,FALSE,FALSE,1,33.9698398906274,0.982899276051124,1
CPQ,0.129772101661617,0.0506746140604652,0.195604673698584,0.144930059638119,5157.5,4248.45,7643.55,low,FALSE,FALSE,1,79.8096291866077,0.99152796109453,1
CPS1,0.138051872571272,0.121608522414703,0.329627947890927,0.208019425476224,4953,2372.475,5375.275,low,FALSE,FALSE,1,93.2692982348463,0.966443238286112,1
CPSF1,0.306140627309466,0.123107547235887,0.3917106253775,0.268603078141613,2609,1656.175,5385.35,low,FALSE,FALSE,1,85.2257088912105,0.913539561544901,0.5
CPSF2,0.210664100837998,0.165158698247773,0.259066683214194,0.0939079849664214,4059,3492.475,4699.625,low,FALSE,FALSE,1,41.2155708120892,0.785583233766025,0.5
CPSF3,0.431784995781801,0.385616216524195,0.48490057888909,0.0992843623648944,1107,642.95,1710.525,medium,FALSE,FALSE,1,20.0413806490251,0.997619193441088,0.5
CPSF4,0.170104246343425,0.0656067720549015,0.218400457403522,0.152793685348621,4629.5,3950.375,7177.1,low,FALSE,FALSE,1,85.5882870219161,0.974783225228711,0.75
CPSF4L,0.0213816103634752,0.00677645158953736,0.0650857274211737,0.0583092758316364,9250,7174.2,9905,low,FALSE,FALSE,1,98.7511636233604,0.92104491351219,0.5
